Entity,Code,Date,Daily confirmed cases (cases)
Australia,AUS,"Mar 22, 2020",224
Australia,AUS,"Mar 23, 2020",611
Australia,AUS,"Mar 24, 2020",114
Australia,AUS,"Mar 25, 2020",600
Australia,AUS,"Mar 26, 2020",376
Australia,AUS,"Mar 27, 2020",367
Australia,AUS,"Mar 28, 2020",212
Australia,AUS,"Mar 29, 2020",431
Australia,AUS,"Mar 30, 2020",284
Australia,AUS,"Mar 31, 2020",464
Australia,AUS,"Apr 1, 2020",150
Australia,AUS,"Apr 2, 2020",269
Australia,AUS,"Apr 3, 2020",248
Australia,AUS,"Apr 4, 2020",324
Australia,AUS,"Apr 5, 2020",139
Australia,AUS,"Apr 6, 2020",57
Australia,AUS,"Apr 7, 2020",100
Australia,AUS,"Apr 8, 2020",112
Australia,AUS,"Apr 9, 2020",96
Australia,AUS,"Apr 10, 2020",100
Australia,AUS,"Apr 11, 2020",86
Australia,AUS,"Apr 12, 2020",51
Australia,AUS,"Apr 13, 2020",33
Australia,AUS,"Apr 14, 2020",44
Australia,AUS,"Apr 15, 2020",50
Australia,AUS,"Apr 16, 2020",42
Australia,AUS,"Apr 17, 2020",39
Australia,AUS,"Apr 18, 2020",36
Australia,AUS,"Apr 19, 2020",53
Australia,AUS,"Apr 20, 2020",26
Australia,AUS,"Apr 21, 2020",13
Australia,AUS,"Apr 22, 2020",22
Australia,AUS,"Apr 23, 2020",7
Australia,AUS,"Apr 24, 2020",13
Australia,AUS,"Apr 25, 2020",20
Australia,AUS,"Apr 26, 2020",16
Australia,AUS,"Apr 27, 2020",10
Australia,AUS,"Apr 28, 2020",12
Austria,AUT,"Feb 26, 2020",2
Austria,AUT,"Feb 28, 2020",3
Austria,AUT,"Feb 29, 2020",2
Austria,AUT,"Mar 1, 2020",3
Austria,AUT,"Mar 2, 2020",4
Austria,AUT,"Mar 3, 2020",4
Austria,AUT,"Mar 4, 2020",6
Austria,AUT,"Mar 5, 2020",5
Austria,AUT,"Mar 6, 2020",12
Austria,AUT,"Mar 7, 2020",33
Austria,AUT,"Mar 8, 2020",25
Austria,AUT,"Mar 9, 2020",3
Austria,AUT,"Mar 10, 2020",29
Austria,AUT,"Mar 11, 2020",51
Austria,AUT,"Mar 12, 2020",64
Austria,AUT,"Mar 13, 2020",115
Austria,AUT,"Mar 14, 2020",143
Austria,AUT,"Mar 15, 2020",151
Austria,AUT,"Mar 16, 2020",205
Austria,AUT,"Mar 17, 2020",156
Austria,AUT,"Mar 18, 2020",316
Austria,AUT,"Mar 19, 2020",314
Austria,AUT,"Mar 20, 2020",550
Austria,AUT,"Mar 21, 2020",453
Austria,AUT,"Mar 22, 2020",375
Austria,AUT,"Mar 23, 2020",607
Austria,AUT,"Mar 24, 2020",855
Austria,AUT,"Mar 25, 2020",796
Austria,AUT,"Mar 26, 2020",606
Austria,AUT,"Mar 27, 2020",1141
Austria,AUT,"Mar 28, 2020",668
Austria,AUT,"Mar 29, 2020",594
Austria,AUT,"Mar 30, 2020",522
Austria,AUT,"Mar 31, 2020",805
Austria,AUT,"Apr 1, 2020",564
Austria,AUT,"Apr 2, 2020",529
Austria,AUT,"Apr 3, 2020",418
Austria,AUT,"Apr 4, 2020",396
Austria,AUT,"Apr 5, 2020",241
Austria,AUT,"Apr 6, 2020",217
Austria,AUT,"Apr 7, 2020",314
Austria,AUT,"Apr 8, 2020",343
Austria,AUT,"Apr 9, 2020",329
Austria,AUT,"Apr 10, 2020",279
Austria,AUT,"Apr 11, 2020",312
Austria,AUT,"Apr 12, 2020",247
Austria,AUT,"Apr 13, 2020",130
Austria,AUT,"Apr 14, 2020",106
Austria,AUT,"Apr 15, 2020",191
Austria,AUT,"Apr 16, 2020",136
Austria,AUT,"Apr 17, 2020",78
Austria,AUT,"Apr 18, 2020",155
Austria,AUT,"Apr 19, 2020",59
Austria,AUT,"Apr 20, 2020",48
Austria,AUT,"Apr 21, 2020",73
Austria,AUT,"Apr 22, 2020",50
Austria,AUT,"Apr 23, 2020",91
Austria,AUT,"Apr 24, 2020",61
Austria,AUT,"Apr 25, 2020",83
Austria,AUT,"Apr 26, 2020",66
Austria,AUT,"Apr 27, 2020",55
Austria,AUT,"Apr 28, 2020",67
Azerbaijan,AZE,"Feb 29, 2020",1
Azerbaijan,AZE,"Mar 2, 2020",2
Azerbaijan,AZE,"Mar 6, 2020",3
Azerbaijan,AZE,"Mar 7, 2020",3
Azerbaijan,AZE,"Mar 11, 2020",2
Azerbaijan,AZE,"Mar 12, 2020",2
Azerbaijan,AZE,"Mar 15, 2020",6
Azerbaijan,AZE,"Mar 18, 2020",9
Azerbaijan,AZE,"Mar 19, 2020",6
Azerbaijan,AZE,"Mar 20, 2020",10
Azerbaijan,AZE,"Mar 22, 2020",9
Azerbaijan,AZE,"Mar 23, 2020",12
Azerbaijan,AZE,"Mar 24, 2020",7
Azerbaijan,AZE,"Mar 25, 2020",15
Azerbaijan,AZE,"Mar 26, 2020",6
Azerbaijan,AZE,"Mar 27, 2020",29
Azerbaijan,AZE,"Mar 28, 2020",43
Azerbaijan,AZE,"Mar 29, 2020",17
Azerbaijan,AZE,"Mar 30, 2020",27
Azerbaijan,AZE,"Mar 31, 2020",64
Azerbaijan,AZE,"Apr 1, 2020",25
Azerbaijan,AZE,"Apr 2, 2020",61
Azerbaijan,AZE,"Apr 3, 2020",41
Azerbaijan,AZE,"Apr 4, 2020",43
Azerbaijan,AZE,"Apr 5, 2020",78
Azerbaijan,AZE,"Apr 6, 2020",63
Azerbaijan,AZE,"Apr 7, 2020",57
Azerbaijan,AZE,"Apr 8, 2020",76
Azerbaijan,AZE,"Apr 9, 2020",105
Azerbaijan,AZE,"Apr 10, 2020",104
Azerbaijan,AZE,"Apr 11, 2020",65
Azerbaijan,AZE,"Apr 12, 2020",67
Azerbaijan,AZE,"Apr 13, 2020",40
Azerbaijan,AZE,"Apr 14, 2020",50
Azerbaijan,AZE,"Apr 15, 2020",49
Azerbaijan,AZE,"Apr 16, 2020",56
Azerbaijan,AZE,"Apr 17, 2020",30
Azerbaijan,AZE,"Apr 18, 2020",57
Azerbaijan,AZE,"Apr 19, 2020",33
Azerbaijan,AZE,"Apr 20, 2020",25
Azerbaijan,AZE,"Apr 21, 2020",38
Azerbaijan,AZE,"Apr 22, 2020",44
Azerbaijan,AZE,"Apr 23, 2020",38
Azerbaijan,AZE,"Apr 24, 2020",30
Azerbaijan,AZE,"Apr 25, 2020",44
Azerbaijan,AZE,"Apr 26, 2020",25
Azerbaijan,AZE,"Apr 27, 2020",28
Azerbaijan,AZE,"Apr 28, 2020",33
Bahamas,BHS,"Mar 16, 2020",1
Bahamas,BHS,"Mar 20, 2020",2
Bahamas,BHS,"Mar 21, 2020",1
Bahamas,BHS,"Mar 26, 2020",1
Bahamas,BHS,"Mar 27, 2020",4
Bahamas,BHS,"Mar 29, 2020",2
Bahamas,BHS,"Mar 30, 2020",3
Bahamas,BHS,"Apr 1, 2020",1
Bahamas,BHS,"Apr 2, 2020",6
Bahamas,BHS,"Apr 3, 2020",3
Bahamas,BHS,"Apr 5, 2020",4
Bahamas,BHS,"Apr 6, 2020",1
Bahamas,BHS,"Apr 7, 2020",4
Bahamas,BHS,"Apr 8, 2020",3
Bahamas,BHS,"Apr 9, 2020",4
Bahamas,BHS,"Apr 10, 2020",1
Bahamas,BHS,"Apr 11, 2020",1
Bahamas,BHS,"Apr 12, 2020",4
Bahamas,BHS,"Apr 13, 2020",1
Bahamas,BHS,"Apr 14, 2020",2
Bahamas,BHS,"Apr 16, 2020",4
Bahamas,BHS,"Apr 17, 2020",1
Bahamas,BHS,"Apr 18, 2020",1
Bahamas,BHS,"Apr 19, 2020",3
Bahamas,BHS,"Apr 20, 2020",2
Bahamas,BHS,"Apr 21, 2020",4
Bahamas,BHS,"Apr 22, 2020",1
Bahamas,BHS,"Apr 23, 2020",5
Bahamas,BHS,"Apr 24, 2020",2
Bahamas,BHS,"Apr 25, 2020",1
Bahamas,BHS,"Apr 26, 2020",5
Bahamas,BHS,"Apr 27, 2020",2
Bahrain,BHR,"Feb 24, 2020",1
Bahrain,BHR,"Feb 25, 2020",1
Bahrain,BHR,"Feb 26, 2020",21
Bahrain,BHR,"Feb 27, 2020",10
Bahrain,BHR,"Feb 29, 2020",5
Bahrain,BHR,"Mar 1, 2020",3
Bahrain,BHR,"Mar 2, 2020",6
Bahrain,BHR,"Mar 4, 2020",2
Bahrain,BHR,"Mar 5, 2020",3
Bahrain,BHR,"Mar 7, 2020",4
Bahrain,BHR,"Mar 8, 2020",7
Bahrain,BHR,"Mar 9, 2020",16
Bahrain,BHR,"Mar 10, 2020",30
Bahrain,BHR,"Mar 11, 2020",1
Bahrain,BHR,"Mar 12, 2020",52
Bahrain,BHR,"Mar 14, 2020",48
Bahrain,BHR,"Mar 15, 2020",1
Bahrain,BHR,"Mar 16, 2020",3
Bahrain,BHR,"Mar 17, 2020",7
Bahrain,BHR,"Mar 18, 2020",16
Bahrain,BHR,"Mar 19, 2020",19
Bahrain,BHR,"Mar 20, 2020",13
Bahrain,BHR,"Mar 21, 2020",16
Bahrain,BHR,"Mar 22, 2020",21
Bahrain,BHR,"Mar 23, 2020",28
Bahrain,BHR,"Mar 24, 2020",5
Bahrain,BHR,"Mar 25, 2020",51
Bahrain,BHR,"Mar 26, 2020",29
Bahrain,BHR,"Mar 27, 2020",39
Bahrain,BHR,"Mar 28, 2020",8
Bahrain,BHR,"Mar 29, 2020",7
Bahrain,BHR,"Mar 30, 2020",27
Bahrain,BHR,"Mar 31, 2020",15
Bahrain,BHR,"Apr 1, 2020",52
Bahrain,BHR,"Apr 2, 2020",2
Bahrain,BHR,"Apr 3, 2020",74
Bahrain,BHR,"Apr 5, 2020",45
Bahrain,BHR,"Apr 6, 2020",12
Bahrain,BHR,"Apr 7, 2020",56
Bahrain,BHR,"Apr 8, 2020",55
Bahrain,BHR,"Apr 9, 2020",12
Bahrain,BHR,"Apr 10, 2020",64
Bahrain,BHR,"Apr 11, 2020",111
Bahrain,BHR,"Apr 12, 2020",42
Bahrain,BHR,"Apr 13, 2020",96
Bahrain,BHR,"Apr 14, 2020",225
Bahrain,BHR,"Apr 15, 2020",167
Bahrain,BHR,"Apr 16, 2020",145
Bahrain,BHR,"Apr 17, 2020",27
Bahrain,BHR,"Apr 18, 2020",44
Bahrain,BHR,"Apr 19, 2020",29
Bahrain,BHR,"Apr 20, 2020",100
Bahrain,BHR,"Apr 21, 2020",34
Bahrain,BHR,"Apr 22, 2020",66
Bahrain,BHR,"Apr 23, 2020",34
Bahrain,BHR,"Apr 24, 2020",210
Bahrain,BHR,"Apr 25, 2020",301
Bahrain,BHR,"Apr 26, 2020",71
Bahrain,BHR,"Apr 27, 2020",58
Bahrain,BHR,"Apr 28, 2020",76
Bangladesh,BGD,"Mar 9, 2020",3
Bangladesh,BGD,"Mar 17, 2020",2
Bangladesh,BGD,"Mar 18, 2020",3
Bangladesh,BGD,"Mar 19, 2020",2
Bangladesh,BGD,"Mar 21, 2020",7
Bangladesh,BGD,"Mar 22, 2020",7
Bangladesh,BGD,"Mar 23, 2020",3
Bangladesh,BGD,"Mar 24, 2020",6
Bangladesh,BGD,"Mar 25, 2020",6
Bangladesh,BGD,"Mar 27, 2020",9
Bangladesh,BGD,"Mar 30, 2020",1
Bangladesh,BGD,"Apr 1, 2020",2
Bangladesh,BGD,"Apr 2, 2020",3
Bangladesh,BGD,"Apr 3, 2020",2
Bangladesh,BGD,"Apr 4, 2020",5
Bangladesh,BGD,"Apr 5, 2020",9
Bangladesh,BGD,"Apr 6, 2020",18
Bangladesh,BGD,"Apr 7, 2020",35
Bangladesh,BGD,"Apr 8, 2020",41
Bangladesh,BGD,"Apr 9, 2020",54
Bangladesh,BGD,"Apr 10, 2020",112
Bangladesh,BGD,"Apr 11, 2020",94
Bangladesh,BGD,"Apr 12, 2020",58
Bangladesh,BGD,"Apr 13, 2020",139
Bangladesh,BGD,"Apr 14, 2020",182
Bangladesh,BGD,"Apr 15, 2020",209
Bangladesh,BGD,"Apr 16, 2020",219
Bangladesh,BGD,"Apr 17, 2020",341
Bangladesh,BGD,"Apr 18, 2020",266
Bangladesh,BGD,"Apr 19, 2020",306
Bangladesh,BGD,"Apr 20, 2020",312
Bangladesh,BGD,"Apr 21, 2020",492
Bangladesh,BGD,"Apr 22, 2020",434
Bangladesh,BGD,"Apr 23, 2020",390
Bangladesh,BGD,"Apr 24, 2020",414
Bangladesh,BGD,"Apr 25, 2020",503
Bangladesh,BGD,"Apr 26, 2020",309
Bangladesh,BGD,"Apr 27, 2020",418
Bangladesh,BGD,"Apr 28, 2020",497
Barbados,BRB,"Mar 18, 2020",1
Barbados,BRB,"Mar 20, 2020",1
Barbados,BRB,"Mar 21, 2020",4
Barbados,BRB,"Mar 22, 2020",8
Barbados,BRB,"Mar 23, 2020",3
Barbados,BRB,"Mar 25, 2020",1
Barbados,BRB,"Mar 27, 2020",6
Barbados,BRB,"Mar 29, 2020",2
Barbados,BRB,"Mar 30, 2020",7
Barbados,BRB,"Mar 31, 2020",1
Barbados,BRB,"Apr 2, 2020",11
Barbados,BRB,"Apr 5, 2020",6
Barbados,BRB,"Apr 6, 2020",5
Barbados,BRB,"Apr 7, 2020",4
Barbados,BRB,"Apr 8, 2020",3
Barbados,BRB,"Apr 10, 2020",3
Barbados,BRB,"Apr 11, 2020",1
Barbados,BRB,"Apr 12, 2020",1
Barbados,BRB,"Apr 13, 2020",3
Barbados,BRB,"Apr 14, 2020",1
Barbados,BRB,"Apr 15, 2020",1
Barbados,BRB,"Apr 16, 2020",2
Barbados,BRB,"Apr 23, 2020",1
Barbados,BRB,"Apr 26, 2020",3
Barbados,BRB,"Apr 28, 2020",1
Belarus,BLR,"Feb 28, 2020",1
Belarus,BLR,"Mar 4, 2020",3
Belarus,BLR,"Mar 5, 2020",2
Belarus,BLR,"Mar 11, 2020",3
Belarus,BLR,"Mar 12, 2020",3
Belarus,BLR,"Mar 13, 2020",9
Belarus,BLR,"Mar 16, 2020",6
Belarus,BLR,"Mar 17, 2020",9
Belarus,BLR,"Mar 19, 2020",10
Belarus,BLR,"Mar 20, 2020",11
Belarus,BLR,"Mar 22, 2020",19
Belarus,BLR,"Mar 24, 2020",5
Belarus,BLR,"Mar 26, 2020",5
Belarus,BLR,"Mar 28, 2020",8
Belarus,BLR,"Mar 31, 2020",11
Belarus,BLR,"Apr 1, 2020",47
Belarus,BLR,"Apr 3, 2020",102
Belarus,BLR,"Apr 4, 2020",97
Belarus,BLR,"Apr 5, 2020",43
Belarus,BLR,"Apr 6, 2020",170
Belarus,BLR,"Apr 7, 2020",136
Belarus,BLR,"Apr 8, 2020",161
Belarus,BLR,"Apr 9, 2020",205
Belarus,BLR,"Apr 10, 2020",420
Belarus,BLR,"Apr 11, 2020",495
Belarus,BLR,"Apr 12, 2020",245
Belarus,BLR,"Apr 13, 2020",352
Belarus,BLR,"Apr 14, 2020",341
Belarus,BLR,"Apr 15, 2020",362
Belarus,BLR,"Apr 16, 2020",447
Belarus,BLR,"Apr 17, 2020",476
Belarus,BLR,"Apr 18, 2020",575
Belarus,BLR,"Apr 21, 2020",1485
Belarus,BLR,"Apr 22, 2020",459
Belarus,BLR,"Apr 23, 2020",558
Belarus,BLR,"Apr 24, 2020",741
Belarus,BLR,"Apr 25, 2020",751
Belarus,BLR,"Apr 26, 2020",817
Belarus,BLR,"Apr 27, 2020",873
Belarus,BLR,"Apr 28, 2020",826
Belgium,BEL,"Feb 4, 2020",1
Belgium,BEL,"Mar 2, 2020",1
Belgium,BEL,"Mar 3, 2020",6
Belgium,BEL,"Mar 4, 2020",5
Belgium,BEL,"Mar 5, 2020",10
Belgium,BEL,"Mar 6, 2020",27
Belgium,BEL,"Mar 7, 2020",59
Belgium,BEL,"Mar 8, 2020",60
Belgium,BEL,"Mar 9, 2020",31
Belgium,BEL,"Mar 10, 2020",39
Belgium,BEL,"Mar 11, 2020",28
Belgium,BEL,"Mar 12, 2020",47
Belgium,BEL,"Mar 13, 2020",85
Belgium,BEL,"Mar 14, 2020",160
Belgium,BEL,"Mar 15, 2020",130
Belgium,BEL,"Mar 16, 2020",197
Belgium,BEL,"Mar 17, 2020",199
Belgium,BEL,"Mar 18, 2020",158
Belgium,BEL,"Mar 19, 2020",243
Belgium,BEL,"Mar 20, 2020",309
Belgium,BEL,"Mar 21, 2020",462
Belgium,BEL,"Mar 22, 2020",558
Belgium,BEL,"Mar 23, 2020",586
Belgium,BEL,"Mar 24, 2020",342
Belgium,BEL,"Mar 25, 2020",526
Belgium,BEL,"Mar 26, 2020",668
Belgium,BEL,"Mar 27, 2020",1298
Belgium,BEL,"Mar 28, 2020",1049
Belgium,BEL,"Mar 29, 2020",1850
Belgium,BEL,"Mar 30, 2020",1702
Belgium,BEL,"Mar 31, 2020",1063
Belgium,BEL,"Apr 1, 2020",876
Belgium,BEL,"Apr 2, 2020",1189
Belgium,BEL,"Apr 3, 2020",1384
Belgium,BEL,"Apr 4, 2020",1422
Belgium,BEL,"Apr 5, 2020",1661
Belgium,BEL,"Apr 6, 2020",1260
Belgium,BEL,"Apr 7, 2020",1123
Belgium,BEL,"Apr 8, 2020",1380
Belgium,BEL,"Apr 9, 2020",1209
Belgium,BEL,"Apr 10, 2020",1580
Belgium,BEL,"Apr 11, 2020",1684
Belgium,BEL,"Apr 12, 2020",1351
Belgium,BEL,"Apr 13, 2020",1629
Belgium,BEL,"Apr 14, 2020",942
Belgium,BEL,"Apr 15, 2020",530
Belgium,BEL,"Apr 16, 2020",2454
Belgium,BEL,"Apr 17, 2020",1236
Belgium,BEL,"Apr 18, 2020",1329
Belgium,BEL,"Apr 19, 2020",1045
Belgium,BEL,"Apr 20, 2020",1313
Belgium,BEL,"Apr 21, 2020",1487
Belgium,BEL,"Apr 22, 2020",973
Belgium,BEL,"Apr 23, 2020",933
Belgium,BEL,"Apr 24, 2020",908
Belgium,BEL,"Apr 25, 2020",1496
Belgium,BEL,"Apr 26, 2020",1032
Belgium,BEL,"Apr 27, 2020",809
Belgium,BEL,"Apr 28, 2020",553
Belize,BLZ,"Mar 24, 2020",1
Belize,BLZ,"Mar 26, 2020",1
Belize,BLZ,"Mar 31, 2020",1
Belize,BLZ,"Apr 4, 2020",1
Belize,BLZ,"Apr 6, 2020",1
Belize,BLZ,"Apr 7, 2020",2
Belize,BLZ,"Apr 9, 2020",1
Belize,BLZ,"Apr 10, 2020",1
Belize,BLZ,"Apr 11, 2020",1
Belize,BLZ,"Apr 12, 2020",3
Belize,BLZ,"Apr 13, 2020",1
Belize,BLZ,"Apr 14, 2020",4
Benin,BEN,"Mar 17, 2020",1
Benin,BEN,"Mar 20, 2020",1
Benin,BEN,"Mar 24, 2020",3
Benin,BEN,"Mar 27, 2020",1
Benin,BEN,"Apr 1, 2020",2
Benin,BEN,"Apr 2, 2020",5
Benin,BEN,"Apr 4, 2020",3
Benin,BEN,"Apr 6, 2020",6
Benin,BEN,"Apr 7, 2020",4
Benin,BEN,"Apr 10, 2020",4
Benin,BEN,"Apr 11, 2020",5
Benin,BEN,"Apr 17, 2020",2
Benin,BEN,"Apr 21, 2020",17
Benin,BEN,"Apr 24, 2020",4
Benin,BEN,"Apr 27, 2020",6
Bermuda,BMU,"Mar 20, 2020",2
Bermuda,BMU,"Mar 23, 2020",4
Bermuda,BMU,"Mar 27, 2020",9
Bermuda,BMU,"Mar 28, 2020",2
Bermuda,BMU,"Mar 29, 2020",5
Bermuda,BMU,"Mar 31, 2020",5
Bermuda,BMU,"Apr 1, 2020",5
Bermuda,BMU,"Apr 3, 2020",3
Bermuda,BMU,"Apr 5, 2020",2
Bermuda,BMU,"Apr 7, 2020",2
Bermuda,BMU,"Apr 10, 2020",9
Bermuda,BMU,"Apr 12, 2020",2
Bermuda,BMU,"Apr 13, 2020",7
Bermuda,BMU,"Apr 16, 2020",24
Bermuda,BMU,"Apr 17, 2020",2
Bermuda,BMU,"Apr 19, 2020",3
Bermuda,BMU,"Apr 22, 2020",12
Bermuda,BMU,"Apr 23, 2020",1
Bermuda,BMU,"Apr 27, 2020",10
Bermuda,BMU,"Apr 28, 2020",1
Bhutan,BTN,"Mar 6, 2020",1
Bhutan,BTN,"Mar 21, 2020",1
Bhutan,BTN,"Mar 26, 2020",1
Bhutan,BTN,"Mar 29, 2020",1
Bhutan,BTN,"Apr 2, 2020",1
Bhutan,BTN,"Apr 21, 2020",1
Bhutan,BTN,"Apr 23, 2020",1
Bolivia,BOL,"Mar 12, 2020",2
Bolivia,BOL,"Mar 13, 2020",1
Bolivia,BOL,"Mar 14, 2020",7
Bolivia,BOL,"Mar 17, 2020",1
Bolivia,BOL,"Mar 18, 2020",1
Bolivia,BOL,"Mar 20, 2020",3
Bolivia,BOL,"Mar 21, 2020",4
Bolivia,BOL,"Mar 22, 2020",1
Bolivia,BOL,"Mar 23, 2020",7
Bolivia,BOL,"Mar 24, 2020",1
Bolivia,BOL,"Mar 25, 2020",4
Bolivia,BOL,"Mar 26, 2020",7
Bolivia,BOL,"Mar 27, 2020",22
Bolivia,BOL,"Mar 28, 2020",13
Bolivia,BOL,"Mar 29, 2020",7
Bolivia,BOL,"Mar 30, 2020",15
Bolivia,BOL,"Mar 31, 2020",11
Bolivia,BOL,"Apr 1, 2020",8
Bolivia,BOL,"Apr 2, 2020",8
Bolivia,BOL,"Apr 3, 2020",9
Bolivia,BOL,"Apr 4, 2020",7
Bolivia,BOL,"Apr 5, 2020",18
Bolivia,BOL,"Apr 6, 2020",26
Bolivia,BOL,"Apr 7, 2020",11
Bolivia,BOL,"Apr 8, 2020",16
Bolivia,BOL,"Apr 9, 2020",54
Bolivia,BOL,"Apr 10, 2020",4
Bolivia,BOL,"Apr 11, 2020",8
Bolivia,BOL,"Apr 12, 2020",24
Bolivia,BOL,"Apr 13, 2020",30
Bolivia,BOL,"Apr 14, 2020",24
Bolivia,BOL,"Apr 15, 2020",43
Bolivia,BOL,"Apr 16, 2020",44
Bolivia,BOL,"Apr 17, 2020",24
Bolivia,BOL,"Apr 18, 2020",28
Bolivia,BOL,"Apr 19, 2020",27
Bolivia,BOL,"Apr 20, 2020",44
Bolivia,BOL,"Apr 21, 2020",34
Bolivia,BOL,"Apr 22, 2020",11
Bolivia,BOL,"Apr 23, 2020",63
Bolivia,BOL,"Apr 24, 2020",31
Bolivia,BOL,"Apr 25, 2020",104
Bolivia,BOL,"Apr 26, 2020",59
Bolivia,BOL,"Apr 27, 2020",84
Bolivia,BOL,"Apr 28, 2020",64
Bonaire Sint Eustatius and Saba,BES,"Apr 2, 2020",2
Bonaire Sint Eustatius and Saba,BES,"Apr 13, 2020",1
Bonaire Sint Eustatius and Saba,BES,"Apr 14, 2020",1
Bonaire Sint Eustatius and Saba,BES,"Apr 20, 2020",1
Bonaire Sint Eustatius and Saba,BES,"Apr 22, 2020",1
Bosnia and Herzegovina,BIH,"Mar 6, 2020",2
Bosnia and Herzegovina,BIH,"Mar 12, 2020",1
Bosnia and Herzegovina,BIH,"Mar 16, 2020",15
Bosnia and Herzegovina,BIH,"Mar 17, 2020",3
Bosnia and Herzegovina,BIH,"Mar 19, 2020",15
Bosnia and Herzegovina,BIH,"Mar 20, 2020",8
Bosnia and Herzegovina,BIH,"Mar 22, 2020",48
Bosnia and Herzegovina,BIH,"Mar 23, 2020",33
Bosnia and Herzegovina,BIH,"Mar 24, 2020",4
Bosnia and Herzegovina,BIH,"Mar 25, 2020",33
Bosnia and Herzegovina,BIH,"Mar 26, 2020",19
Bosnia and Herzegovina,BIH,"Mar 28, 2020",48
Bosnia and Herzegovina,BIH,"Mar 29, 2020",28
Bosnia and Herzegovina,BIH,"Mar 30, 2020",66
Bosnia and Herzegovina,BIH,"Mar 31, 2020",30
Bosnia and Herzegovina,BIH,"Apr 1, 2020",60
Bosnia and Herzegovina,BIH,"Apr 2, 2020",51
Bosnia and Herzegovina,BIH,"Apr 3, 2020",68
Bosnia and Herzegovina,BIH,"Apr 4, 2020",54
Bosnia and Herzegovina,BIH,"Apr 5, 2020",46
Bosnia and Herzegovina,BIH,"Apr 6, 2020",31
Bosnia and Herzegovina,BIH,"Apr 7, 2020",32
Bosnia and Herzegovina,BIH,"Apr 8, 2020",86
Bosnia and Herzegovina,BIH,"Apr 9, 2020",35
Bosnia and Herzegovina,BIH,"Apr 10, 2020",59
Bosnia and Herzegovina,BIH,"Apr 11, 2020",26
Bosnia and Herzegovina,BIH,"Apr 12, 2020",47
Bosnia and Herzegovina,BIH,"Apr 13, 2020",59
Bosnia and Herzegovina,BIH,"Apr 14, 2020",21
Bosnia and Herzegovina,BIH,"Apr 15, 2020",45
Bosnia and Herzegovina,BIH,"Apr 16, 2020",27
Bosnia and Herzegovina,BIH,"Apr 17, 2020",52
Bosnia and Herzegovina,BIH,"Apr 18, 2020",58
Bosnia and Herzegovina,BIH,"Apr 19, 2020",44
Bosnia and Herzegovina,BIH,"Apr 20, 2020",15
Bosnia and Herzegovina,BIH,"Apr 21, 2020",31
Bosnia and Herzegovina,BIH,"Apr 22, 2020",40
Bosnia and Herzegovina,BIH,"Apr 23, 2020",27
Bosnia and Herzegovina,BIH,"Apr 24, 2020",46
Bosnia and Herzegovina,BIH,"Apr 25, 2020",7
Bosnia and Herzegovina,BIH,"Apr 26, 2020",65
Bosnia and Herzegovina,BIH,"Apr 27, 2020",31
Bosnia and Herzegovina,BIH,"Apr 28, 2020",48
Botswana,BWA,"Apr 1, 2020",3
Botswana,BWA,"Apr 2, 2020",1
Botswana,BWA,"Apr 6, 2020",2
Botswana,BWA,"Apr 9, 2020",1
Botswana,BWA,"Apr 10, 2020",6
Botswana,BWA,"Apr 17, 2020",2
Botswana,BWA,"Apr 20, 2020",5
Botswana,BWA,"Apr 23, 2020",2
Brazil,BRA,"Feb 26, 2020",1
Brazil,BRA,"Mar 1, 2020",1
Brazil,BRA,"Mar 5, 2020",1
Brazil,BRA,"Mar 6, 2020",5
Brazil,BRA,"Mar 7, 2020",5
Brazil,BRA,"Mar 9, 2020",12
Brazil,BRA,"Mar 11, 2020",9
Brazil,BRA,"Mar 12, 2020",18
Brazil,BRA,"Mar 13, 2020",25
Brazil,BRA,"Mar 14, 2020",21
Brazil,BRA,"Mar 15, 2020",23
Brazil,BRA,"Mar 16, 2020",79
Brazil,BRA,"Mar 17, 2020",34
Brazil,BRA,"Mar 18, 2020",57
Brazil,BRA,"Mar 19, 2020",137
Brazil,BRA,"Mar 20, 2020",193
Brazil,BRA,"Mar 21, 2020",283
Brazil,BRA,"Mar 22, 2020",224
Brazil,BRA,"Mar 23, 2020",418
Brazil,BRA,"Mar 24, 2020",345
Brazil,BRA,"Mar 25, 2020",310
Brazil,BRA,"Mar 26, 2020",232
Brazil,BRA,"Mar 27, 2020",482
Brazil,BRA,"Mar 28, 2020",502
Brazil,BRA,"Mar 29, 2020",487
Brazil,BRA,"Mar 30, 2020",352
Brazil,BRA,"Mar 31, 2020",323
Brazil,BRA,"Apr 1, 2020",1138
Brazil,BRA,"Apr 2, 2020",1119
Brazil,BRA,"Apr 3, 2020",1074
Brazil,BRA,"Apr 4, 2020",1146
Brazil,BRA,"Apr 5, 2020",1222
Brazil,BRA,"Apr 6, 2020",852
Brazil,BRA,"Apr 7, 2020",926
Brazil,BRA,"Apr 8, 2020",1661
Brazil,BRA,"Apr 9, 2020",2210
Brazil,BRA,"Apr 10, 2020",1930
Brazil,BRA,"Apr 11, 2020",1781
Brazil,BRA,"Apr 12, 2020",1089
Brazil,BRA,"Apr 13, 2020",1442
Brazil,BRA,"Apr 14, 2020",1261
Brazil,BRA,"Apr 15, 2020",1832
Brazil,BRA,"Apr 16, 2020",3058
Brazil,BRA,"Apr 17, 2020",2105
